response,rt,Post_Coherence,Pre_Coherence,Accuracy_initial,World_state,Decision_Initial,Confidence_Initial,subj_idx
1,0.83138,2,2,1,1,-1,-1,2
0,1.5982,2,1,-1,1,1,-1,2
1,0.69811,1,1,1,-1,1,-1,2
0,1.5647,1,2,-1,1,1,-1,2
1,1.5982,2,1,-1,-1,-1,-0.668,2
1,1.1313,1,2,1,-1,1,-0.668,2
1,0.79817,1,2,1,-1,1,-1,2
0,0.8313,2,1,1,-1,1,-0.668,2
1,0.73149,2,1,1,1,-1,-0.668,2
0,0.79794,1,1,1,-1,1,-1,2
1,1.4981,1,2,-1,1,1,-0.668,2
1,0.83116,2,2,1,1,-1,-0.668,2
1,1.0314,1,2,1,1,-1,-0.668,2
1,0.76467,1,2,1,-1,1,-0.668,2
0,1.9316,2,2,1,1,-1,-1,2
1,0.63149,2,1,1,-1,1,-1,2
1,0.76465,1,1,1,-1,1,-1,2
1,1.0647,2,2,1,1,-1,-1,2
1,0.73131,1,2,1,-1,1,-0.668,2
1,0.7645,1,2,1,-1,1,-0.668,2
1,0.73151,2,2,1,1,-1,-0.332,2
1,0.79802,2,2,1,-1,1,-0.668,2
1,0.59808,1,1,1,-1,1,-0.668,2
1,0.69822,2,2,-1,-1,-1,-1,2
1,0.73143,2,2,1,-1,1,-0.668,2
1,1.1646,1,1,-1,1,1,-1,2
1,1.2981,1,2,-1,-1,-1,-0.668,2
1,1.5313,1,1,1,1,-1,-0.668,2
1,0.76463,2,2,1,1,-1,-0.668,2
1,0.76484,1,2,1,-1,1,-0.668,2
1,1.0314,1,1,1,-1,1,-0.668,2
1,0.64801,2,2,1,-1,1,-0.668,2
1,0.66468,2,2,1,-1,1,-0.668,2
1,2.1314,1,2,1,-1,1,-0.668,2
0,1.098,1,1,1,1,-1,-1,2
1,1.348,1,1,1,1,-1,-0.668,2
1,0.68139,2,2,1,-1,1,-0.668,2
0,1.598,2,1,1,1,-1,-0.668,2
1,0.66471,2,1,1,1,-1,-1,2
0,0.68134,1,1,1,-1,1,-1,2
1,0.63142,2,1,-1,-1,-1,-0.668,2
1,0.73134,2,2,-1,-1,-1,-1,2
1,0.84808,2,1,1,1,-1,-1,2
1,0.59796,1,1,1,-1,1,-1,2
1,0.66438,2,1,-1,-1,-1,-1,2
1,0.66479,2,2,1,-1,1,-0.668,2
1,0.84804,1,2,1,-1,1,-0.332,2
1,0.84809,1,1,1,1,-1,-0.668,2
1,0.86463,2,1,1,-1,1,-1,2
1,1.0981,2,2,1,-1,1,-0.668,2
1,0.88146,1,2,1,1,-1,-1,2
1,1.2148,1,2,1,-1,1,-0.668,2
1,1.098,2,1,1,-1,1,-0.668,2
1,0.63093,2,2,1,-1,1,-1,2
1,1.1647,2,2,1,-1,1,-0.668,2
1,1.0313,1,1,1,-1,1,-0.332,2
1,1.0316,1,2,1,1,-1,-0.668,2
1,0.69829,1,1,1,-1,1,-0.332,2
1,0.69812,1,1,1,-1,1,-1,2
0,1.1312,1,2,-1,-1,-1,-1,2
1,1.1648,2,2,1,1,-1,-0.668,2
0,0.99829,2,2,1,-1,1,-1,2
0,0.76477,1,1,1,-1,1,-1,2
1,0.6646,1,1,-1,-1,-1,-0.332,2
1,0.86481,2,2,1,1,-1,1,2
0,1.0316,2,2,1,-1,1,0,2
0,0.89804,1,1,1,1,-1,1,2
1,0.99818,2,1,1,1,-1,-0.332,2
1,0.79804,2,2,-1,1,1,-1,2
1,0.76469,2,2,1,-1,1,-0.668,2
1,0.73096,1,2,1,-1,1,-0.668,2
1,0.84808,1,1,1,-1,1,-1,2
0,1.5814,1,1,-1,1,1,0,2
1,1.3312,2,2,1,1,-1,0,2
1,0.63131,2,2,1,-1,1,0,2
0,0.69804,1,2,-1,1,1,0,2
1,0.698,1,1,1,-1,1,0.668,2
1,1.2647,1,2,1,1,-1,0.332,2
1,0.63131,2,1,1,-1,1,0.332,2
1,0.79835,1,2,1,-1,1,0.668,2
1,1.0315,2,1,1,-1,1,-1,2
1,0.73136,2,1,-1,1,1,-1,2
1,1.0315,1,2,1,-1,1,-0.332,2
1,0.79794,1,1,1,1,-1,-0.332,2
0,0.86493,1,1,1,-1,1,-1,2
1,0.81455,2,1,1,1,-1,-0.668,2
1,0.66471,2,2,1,-1,1,-0.332,2
1,0.73125,1,2,1,1,-1,0,2
1,0.73153,2,2,1,1,-1,0,2
1,0.69805,1,1,1,1,-1,-0.332,2
1,1.198,1,2,-1,-1,-1,-1,2
1,0.59799,2,2,1,1,-1,0,2
1,0.698,2,1,1,-1,1,-1,2
1,0.64816,2,1,1,1,-1,-0.668,2
1,0.79804,1,2,1,1,-1,-1,2
1,0.63137,1,1,1,-1,1,-1,2
1,0.66478,2,2,-1,1,1,0,2
1,0.89803,2,1,1,1,-1,-1,2
1,0.73142,2,1,1,-1,1,-1,2
1,0.66488,1,2,1,1,-1,-0.668,2
1,0.86482,1,1,1,-1,1,-1,2
1,0.63143,2,2,1,1,-1,0,2
1,1.2312,1,2,1,-1,1,-1,2
1,1.2314,2,1,-1,-1,-1,-0.332,2
1,0.66462,1,2,1,1,-1,0,2
1,0.6648,2,2,1,1,-1,0,2
0,0.83153,1,1,-1,-1,-1,-0.668,2
0,1.7981,1,1,-1,-1,-1,-0.332,2
0,1.8314,1,1,1,1,-1,-0.332,2
0,1.0648,2,2,-1,1,1,0,2
1,1.2655,1,2,1,1,-1,-0.332,2
1,1.8313,2,2,-1,1,1,-0.668,2
1,0.79814,2,1,1,1,-1,-1,2
1,0.86459,2,1,1,-1,1,-1,2
0,0.99796,1,2,1,-1,1,-0.668,2
1,0.86481,1,2,1,1,-1,0,2
1,1.6313,2,2,1,1,-1,-0.668,2
1,0.7647,2,2,1,-1,1,-0.332,2
0,1.2981,1,2,1,1,-1,-0.332,2
1,1.6314,1,2,1,1,-1,-0.668,2
1,0.86469,1,2,-1,1,1,-0.668,2
1,0.66491,2,2,1,1,-1,-0.668,2
0,0.69797,1,2,-1,1,1,-0.332,2
1,0.76454,2,1,1,-1,1,-0.668,2
1,0.7313,1,2,1,-1,1,-0.332,2
1,0.56456,1,2,1,-1,1,0,2
1,0.86469,2,2,1,1,-1,-0.332,2
0,1.2647,2,2,-1,1,1,-1,2
1,0.63143,2,2,1,-1,1,-0.668,2
1,0.69796,2,1,-1,1,1,-1,2
1,1.7313,2,2,-1,1,1,-0.668,2
1,0.93127,2,1,1,1,-1,-0.668,2
1,1.3314,2,2,1,-1,1,0,2
1,0.8982,1,2,1,1,-1,-0.332,2
1,0.73147,1,2,1,-1,1,-0.332,2
1,0.69805,2,2,1,-1,1,0.332,2
1,0.79805,2,1,1,-1,1,-0.332,2
0,0.73127,1,1,-1,1,1,-0.668,2
1,0.73135,1,2,1,1,-1,0.332,2
0,0.9479,2,1,1,1,-1,-0.668,2
0,0.8981,2,1,-1,1,1,-1,2
1,1.0647,1,2,1,1,-1,-0.668,2
1,0.66483,1,2,1,-1,1,-0.668,2
1,0.73127,2,1,1,1,-1,-1,2
1,0.79784,2,1,1,-1,1,-1,2
1,0.93155,2,1,1,1,-1,-0.668,2
1,0.8625,2,1,1,-1,1,-0.332,3
1,0.99705,1,1,1,1,-1,-0.332,3
1,0.73027,2,2,-1,-1,-1,-0.668,3
0,1.7637,1,2,1,-1,1,-1,3
0,1.2967,2,1,1,-1,1,-0.332,3
1,1.1136,2,2,-1,1,1,-1,3
0,1.1635,1,1,-1,-1,-1,0,3
1,0.82994,2,2,1,1,-1,0.332,3
1,0.79671,2,1,1,1,-1,-0.332,3
0,1.1959,1,2,1,1,-1,-0.668,3
1,0.76329,1,2,1,1,-1,-0.668,3
1,0.82994,2,1,1,1,-1,-0.668,3
0,1.1633,1,2,1,-1,1,0,3
1,0.89661,1,2,1,1,-1,-0.668,3
1,0.84656,2,2,1,-1,1,-1,3
1,0.82982,1,2,-1,-1,-1,-1,3
1,1.1298,1,1,1,-1,1,-1,3
0,1.2465,2,1,-1,-1,-1,-1,3
0,0.86294,2,1,-1,-1,-1,-0.668,3
1,1.3796,1,2,1,1,-1,-0.332,3
1,0.86291,2,1,1,-1,1,-1,3
0,1.713,1,2,-1,-1,-1,-1,3
1,0.69625,2,1,1,-1,1,-1,3
1,0.89613,2,1,1,1,-1,0,3
1,0.72948,2,2,1,-1,1,0,3
1,0.76262,1,1,1,1,-1,0.332,3
1,1.0126,1,1,-1,1,1,-1,3
1,0.83114,1,1,1,1,-1,-1,3
1,0.84805,1,1,1,-1,1,-0.332,3
1,0.8312,2,2,1,1,-1,-0.332,3
1,0.66456,1,2,-1,-1,-1,0,3
1,1.3647,2,2,1,1,-1,-0.332,3
0,1.3644,1,1,1,1,-1,-1,3
1,1.0312,1,2,1,1,-1,-0.332,3
1,0.76423,2,2,1,-1,1,-0.332,3
0,1.0308,1,2,1,1,-1,-0.332,3
0,1.4415,2,1,1,1,-1,-0.668,3
1,0.71471,1,2,1,-1,1,-0.332,3
1,0.73142,1,1,-1,-1,-1,-1,3
1,0.798,2,2,1,1,-1,0.332,3
1,0.73145,1,1,1,-1,1,-0.332,3
1,0.66456,2,1,1,-1,1,-0.332,3
1,0.69788,2,1,1,1,-1,-0.332,3
1,1.5313,1,1,1,-1,1,-1,3
1,0.66465,1,2,1,1,-1,-1,3
0,1.298,2,1,-1,-1,-1,0.668,3
1,0.59807,2,2,-1,1,1,-0.668,3
1,0.73132,2,1,1,1,-1,-1,3
1,0.59812,2,1,1,-1,1,-1,3
1,0.69811,2,2,1,1,-1,-0.332,3
1,0.79796,1,2,1,-1,1,-0.668,3
1,0.698,1,2,1,1,-1,-1,3
1,0.6314,1,2,1,-1,1,-1,3
1,0.64788,1,1,1,1,-1,-0.332,3
1,0.83162,2,1,1,1,-1,-0.668,3
1,0.76481,2,2,1,-1,1,-1,3
1,0.73139,1,1,1,1,-1,-0.332,3
1,0.63117,1,1,1,1,-1,0.332,3
1,0.63153,2,1,1,1,-1,0.668,3
1,0.56468,2,2,1,-1,1,-0.668,3
0,1.5981,2,1,-1,1,1,-1,3
1,0.79783,1,1,1,-1,1,-1,3
1,0.93146,2,1,1,1,-1,-0.332,3
1,0.64794,1,2,1,1,-1,0,3
1,1.2979,2,2,1,1,-1,-0.332,3
0,1.2316,1,1,-1,1,1,-1,3
1,0.58162,2,2,1,1,-1,-1,3
0,1.0648,1,2,1,1,-1,-0.332,3
0,0.93136,2,2,1,-1,1,-1,3
1,0.69776,1,2,-1,-1,-1,-1,3
1,1.4979,1,2,1,1,-1,-1,3
1,0.66467,2,1,-1,-1,-1,-1,3
1,0.91565,1,2,1,1,-1,-0.668,3
1,1.4125,1,2,1,-1,1,-1,3
1,0.89845,2,2,1,1,-1,-1,3
1,1.3153,1,1,-1,-1,-1,-1,3
1,0.63179,1,1,-1,-1,-1,-1,3
0,1.6816,2,2,-1,-1,-1,-0.668,3
1,1.098,2,2,1,-1,1,-1,3
1,0.86446,1,1,1,1,-1,-0.332,3
1,0.66465,2,1,1,-1,1,0,3
0,0.8312,1,1,1,-1,1,-1,3
1,0.78148,2,1,1,1,-1,-1,3
1,0.66462,2,1,1,1,-1,-0.332,3
1,0.8814,1,2,-1,1,1,-1,3
1,0.69787,1,1,1,1,-1,-1,3
0,0.73088,1,1,1,-1,1,-1,3
1,0.59817,2,1,1,1,-1,-1,3
1,0.7312,2,1,-1,-1,-1,-0.332,3
1,0.83122,1,1,1,-1,1,0,3
1,0.59794,1,2,1,-1,1,-0.668,3
1,1.0313,2,2,-1,-1,-1,-1,3
1,0.93124,2,1,1,1,-1,-0.332,3
1,0.79794,2,1,1,1,-1,-0.332,3
0,0.89795,1,2,1,1,-1,0,3
0,1.8313,2,2,-1,1,1,-0.332,3
1,0.69784,1,2,1,1,-1,0.332,3
0,0.89801,2,2,1,-1,1,-1,3
1,0.59792,2,2,1,-1,1,-0.668,3
1,0.63123,1,1,-1,-1,-1,-1,3
1,1.0313,2,1,1,-1,1,-1,3
1,0.73127,2,2,1,1,-1,-1,3
1,1.0313,1,1,-1,-1,-1,-1,3
1,0.79811,1,2,1,1,-1,-1,3
0,0.73132,1,2,-1,1,1,-1,3
1,1.3979,1,2,1,1,-1,-1,3
1,0.89795,2,1,1,1,-1,-1,3
1,1.2315,1,1,1,-1,1,-1,3
1,0.73147,1,1,1,-1,1,-1,3
1,1.098,2,1,1,-1,1,-1,3
1,1.1648,2,2,1,1,-1,-0.332,3
0,0.96465,1,1,1,-1,1,-1,3
1,0.6313,1,1,1,-1,1,-1,3
1,0.83129,2,1,1,1,-1,-0.332,3
1,0.5647,2,1,-1,-1,-1,-1,3
1,0.99793,1,2,1,-1,1,1,3
1,0.6981,2,1,1,-1,1,-0.332,3
1,0.59799,1,2,1,-1,1,0,3
1,0.73128,2,1,1,-1,1,-1,3
1,0.61468,2,1,1,-1,1,0,3
1,0.59788,2,2,-1,1,1,-1,3
1,0.74782,1,2,1,-1,1,-1,3
1,0.69787,2,1,1,-1,1,-1,3
1,0.74791,1,1,1,1,-1,0.332,3
1,1.1315,2,1,1,1,-1,0.668,3
1,0.66474,2,1,1,1,-1,-1,3
1,0.76485,1,2,1,1,-1,-1,3
0,0.79796,1,1,1,-1,1,-1,3
1,0.66478,2,1,1,1,-1,-0.668,3
1,0.63149,2,1,-1,-1,-1,-1,3
1,0.73145,1,1,1,1,-1,-1,3
1,0.6646,2,1,1,-1,1,-0.332,3
1,0.59834,1,2,1,-1,1,0,3
0,0.66465,1,2,1,-1,1,0.332,3
1,0.83149,2,2,1,-1,1,-0.668,3
1,0.59806,1,1,1,1,-1,0,3
1,0.96449,2,2,1,-1,1,-1,3
1,0.73158,2,1,1,1,-1,-0.332,3
1,0.76459,2,1,1,1,-1,0,3
1,0.79748,1,2,1,1,-1,0,3
1,0.69828,1,2,1,-1,1,0,3
1,0.6982,1,2,1,-1,1,0,3
0,0.86463,2,1,-1,-1,-1,-0.668,3
1,0.66488,2,2,1,1,-1,0.332,3
1,0.69804,1,1,1,1,-1,0,3
1,1.6647,2,1,1,-1,1,0,3
1,0.63157,1,1,1,1,-1,-0.668,3
1,1.0982,1,1,-1,-1,-1,-1,3
1,0.7981,1,1,1,-1,1,-1,3
1,1.098,2,2,1,1,-1,-0.332,3
1,0.63133,2,1,-1,-1,-1,-1,3
1,0.63138,2,2,1,-1,1,0,3
0,1.0981,1,2,1,1,-1,-1,3
0,0.73117,1,2,1,1,-1,-0.332,3
1,1.3649,2,2,1,-1,1,-0.332,3
1,1.1313,2,2,1,-1,1,-0.332,3
0,1.1647,1,2,-1,1,1,-1,3
1,0.76491,2,2,-1,-1,-1,-1,3
1,0.69798,2,2,1,1,-1,0.332,3
1,0.79792,1,2,1,1,-1,0,3
1,0.93126,1,1,-1,-1,-1,-0.332,3
1,0.81484,1,1,1,1,-1,-0.332,3
0,1.5648,2,2,1,-1,1,0.668,3
1,0.66494,2,2,1,-1,1,1,3
1,0.66479,2,2,1,1,-1,1,3
1,1.4311,1,2,1,1,-1,-1,3
1,0.93138,1,2,1,1,-1,-0.332,3
1,0.66477,2,2,1,1,-1,0,3
1,1.2313,1,1,1,-1,1,-1,3
1,0.99792,2,2,1,1,-1,-0.668,3
1,0.6814,1,1,1,1,-1,-1,3
1,0.73143,2,1,1,-1,1,-1,3
1,0.66473,1,1,1,1,-1,0,3
1,0.6648,1,1,1,1,-1,1,3
0,0.6645,1,2,-1,-1,-1,0,3
1,0.66477,2,2,1,-1,1,-0.332,3
1,0.79795,1,2,-1,-1,-1,0,3
0,0.83139,2,2,1,-1,1,0.668,3
1,0.56485,2,2,1,-1,1,0.332,3
0,0.79797,1,2,1,-1,1,-1,3
1,0.76489,1,1,1,1,-1,-1,3
1,0.73153,1,2,1,1,-1,0,3
1,0.68152,2,1,1,1,-1,-1,3
0,1.2647,1,1,1,1,-1,-1,3
1,1.0146,2,2,-1,1,1,-0.332,3
1,0.73137,2,2,1,1,-1,-0.332,3
1,0.78134,2,2,1,1,-1,0,3
1,1.1649,2,1,1,1,-1,1,3
1,0.66476,1,2,1,-1,1,-1,3
0,0.8315,1,2,1,1,-1,-0.332,3
1,1.1311,1,1,1,-1,1,-1,3
1,0.53133,2,1,1,-1,1,-1,3
1,0.73134,2,2,1,1,-1,-1,3
1,0.63136,1,2,-1,-1,-1,-1,3
1,0.88129,1,2,1,-1,1,-0.668,3
1,0.5645,2,2,1,-1,1,-0.668,3
1,0.5647,1,2,1,-1,1,1,3
1,0.64821,1,1,1,-1,1,0.668,3
1,0.66478,2,1,1,1,-1,0,3
1,0.59804,1,1,1,-1,1,1,3
1,0.59809,2,2,1,1,-1,0,3
1,0.76467,2,1,-1,1,1,-1,3
1,0.6981,1,2,1,1,-1,0.668,3
1,0.56486,2,2,1,-1,1,-1,3
1,0.53145,2,2,1,-1,1,1,3
1,1.5815,1,1,-1,-1,-1,-1,3
1,1.0315,1,1,1,1,-1,-1,3
1,1.3313,2,2,-1,1,1,-1,3
0,0.73161,1,2,1,1,-1,0,3
1,1.0981,2,2,1,-1,1,1,3
1,0.59819,2,1,1,-1,1,-1,3
1,0.6647,2,1,1,1,-1,-0.668,3
1,0.73121,2,2,-1,1,1,-1,3
1,0.66467,1,1,1,-1,1,0,3
1,0.5981,1,1,1,1,-1,-1,3
1,0.94812,1,1,1,-1,1,0.332,3
1,0.56471,1,1,1,-1,1,1,3
1,0.64809,2,1,1,1,-1,1,3
1,0.59809,2,1,1,1,-1,-1,3
1,0.51485,2,2,1,-1,1,1,3
1,0.53133,2,2,1,-1,1,0,3
1,0.73165,1,2,1,-1,1,1,3
1,0.59812,1,2,1,1,-1,0.332,3
1,0.79818,2,1,1,1,-1,-1,3
1,0.7981,1,2,1,1,-1,0,3
0,0.86496,1,1,-1,-1,-1,-0.332,3
1,1.1648,2,1,1,1,-1,-1,3
1,0.56496,1,2,1,-1,1,-0.332,3
1,0.59797,2,1,-1,-1,-1,-0.332,3
1,1.4649,2,2,1,1,-1,-0.668,3
1,0.83088,1,1,1,1,-1,-1,3
1,0.66457,1,2,1,-1,1,0,3
1,0.56464,2,2,1,-1,1,1,3
1,0.63147,2,2,1,1,-1,-1,3
1,0.63149,2,2,1,1,-1,-1,3
1,0.83132,1,2,1,-1,1,0.668,3
0,0.83144,1,2,1,-1,1,0,3
1,0.63162,1,2,1,-1,1,1,3
1,0.73141,2,1,1,1,-1,-0.668,3
1,1.0312,2,1,1,-1,1,-0.668,3
1,0.58131,1,1,1,1,-1,0,3
1,0.76479,2,2,-1,-1,-1,0,3
1,0.89817,1,1,1,1,-1,-1,3
1,0.56486,1,1,1,1,-1,-0.332,3
1,0.6316,2,2,1,1,-1,1,3
0,0.69812,1,2,-1,-1,-1,-1,3
1,0.63143,1,1,-1,-1,-1,-1,3
1,0.69796,2,2,1,1,-1,1,3
1,0.69825,2,2,1,-1,1,0,3
1,0.59823,2,2,1,1,-1,1,3
1,0.6314,1,1,1,-1,1,-0.332,3
1,0.66458,1,1,-1,-1,-1,-1,3
1,0.86476,1,2,1,-1,1,-0.332,3
1,0.69802,2,2,1,-1,1,0,3
1,0.66497,1,1,1,1,-1,-1,3
1,0.58148,2,1,1,-1,1,-1,3
1,1.598,1,2,1,1,-1,1,3
1,1.2814,1,2,1,-1,1,1,3
1,0.7646,2,2,1,-1,1,0.332,3
1,0.66474,2,1,1,1,-1,-1,3
1,0.93137,1,2,1,1,-1,-1,3
1,0.66483,1,2,1,-1,1,-0.332,3
1,0.62325,1,1,1,-1,1,-1,3
1,0.56468,2,1,1,-1,1,-1,3
1,0.56474,2,2,1,1,-1,0,3
1,0.59822,1,1,1,-1,1,-1,3
1,0.73164,1,2,-1,1,1,1,3
1,0.66471,2,2,-1,-1,-1,0.332,3
1,0.56468,2,2,1,1,-1,0,3
0,0.89806,1,2,1,-1,1,0.332,3
1,0.7312,2,1,-1,-1,-1,-1,3
1,0.8979,2,1,1,-1,1,-1,3
1,0.5981,2,1,1,1,-1,-0.332,3
1,0.63167,1,1,1,-1,1,-1,3
1,0.66477,1,2,1,1,-1,1,3
1,0.56477,2,1,1,-1,1,-1,3
1,0.73135,2,1,1,1,-1,-1,3
1,1.498,2,2,-1,-1,-1,-1,3
1,0.76464,2,1,-1,-1,-1,-1,3
1,0.63121,2,2,1,1,-1,0,3
1,0.59797,1,1,1,1,-1,-0.332,3
1,0.61456,2,1,-1,1,1,-1,3
1,0.69799,1,2,1,-1,1,0.332,3
1,0.76444,2,2,1,1,-1,-1,3
0,1.0648,1,2,-1,-1,-1,0.332,3
1,0.715,1,1,1,1,-1,0,3
1,0.59815,1,2,1,1,-1,0,3
1,0.79816,2,2,1,1,-1,0,3
0,1.0647,2,1,1,1,-1,-1,3
1,0.59829,1,2,-1,1,1,-0.332,3
1,0.53131,1,1,1,-1,1,-1,3
1,0.69805,2,1,1,1,-1,-0.332,3
1,0.59803,1,2,1,-1,1,-0.332,3
1,0.5316,1,1,1,1,-1,-0.332,3
1,0.59807,2,1,1,1,-1,0.332,3
1,0.51522,2,1,1,1,-1,1,3
1,0.59828,1,1,1,1,-1,0,3
1,0.66467,2,2,1,1,-1,-1,3
0,0.89793,1,1,1,1,-1,-0.332,3
1,0.66465,1,2,1,-1,1,0,3
1,0.59815,2,1,1,-1,1,-1,3
1,0.66472,1,2,1,1,-1,0,3
1,0.7315,1,1,-1,-1,-1,-1,3
1,0.49803,1,2,1,-1,1,0,3
1,0.5482,2,2,1,1,-1,-1,3
1,0.48129,2,1,1,-1,1,0.332,3
1,0.64744,1,1,1,-1,1,-1,3
1,0.64263,2,2,1,1,-1,0,3
1,0.56507,2,1,1,1,-1,0.332,3
1,0.79796,1,1,1,1,-1,-0.332,3
1,0.698,2,1,1,-1,1,0.332,3
1,0.46449,1,2,1,1,-1,0,3
1,0.53125,1,2,1,-1,1,0.332,3
1,0.56473,2,1,1,1,-1,-1,3
0,0.66475,1,1,1,1,-1,-0.668,3
0,0.99813,2,1,1,1,-1,1,3
0,0.93137,1,2,1,-1,1,0,3
1,0.63157,2,2,1,-1,1,-0.668,3
1,0.66478,2,2,1,1,-1,-0.668,3
1,0.53156,2,1,-1,1,1,-1,3
0,0.49811,1,1,1,-1,1,-0.332,3
0,0.59759,1,1,-1,-1,-1,0.332,3
1,0.53139,2,1,1,1,-1,0,3
0,0.61493,1,1,1,-1,1,-0.332,3
1,0.448,2,1,1,-1,1,0.332,3
1,0.66497,1,2,1,1,-1,0,3
1,0.58159,1,1,1,1,-1,0,3
1,0.49823,2,2,1,-1,1,0.332,3
1,0.76457,1,1,1,-1,1,0,3
1,0.49802,1,2,1,1,-1,0,3
1,0.59831,2,1,1,1,-1,0,3
1,0.69823,2,2,1,-1,1,0,3
1,0.43154,2,1,1,1,-1,-0.332,3
1,0.83139,1,2,-1,-1,-1,0.332,3
1,0.53162,2,1,-1,-1,-1,0,3
0,0.69821,2,2,1,-1,1,0.332,3
0,0.63151,1,2,1,-1,1,0.668,3
1,0.68148,1,2,1,-1,1,-0.668,3
1,0.59814,2,2,1,-1,1,0,3
1,0.59662,2,1,1,-1,1,1,3
1,0.56461,1,2,1,1,-1,-0.332,3
0,0.79807,1,2,1,-1,1,-0.332,3
1,0.59826,1,1,-1,-1,-1,-0.332,3
1,0.76433,2,2,1,1,-1,0,3
1,0.6314,2,1,1,-1,1,-0.668,3
1,0.58145,1,1,1,1,-1,0.332,3
1,0.69817,1,2,1,1,-1,0,3
1,0.598,1,2,1,1,-1,0,3
1,0.59835,2,1,1,1,-1,0,3
1,0.66473,1,2,1,1,-1,0.332,3
1,0.76461,2,2,1,1,-1,0.332,3
1,0.53122,2,1,1,1,-1,1,3
1,0.57477,1,2,1,-1,1,-1,3
1,0.58144,1,2,1,-1,1,0,3
1,0.46456,2,1,1,-1,1,0.332,3
1,0.79801,2,1,1,1,-1,0,3
1,0.66498,1,1,1,1,-1,0,3
1,0.59808,2,1,1,1,-1,0,3
1,0.43132,1,1,1,-1,1,1,3
1,0.76471,2,1,1,-1,1,1,3
1,0.41191,1,2,1,-1,1,1,4
1,0.53034,1,2,1,1,-1,-0.332,4
1,1.4804,2,1,1,-1,1,0,4
1,0.36139,2,1,1,-1,1,1,4
1,0.49678,2,2,1,-1,1,0,4
1,0.39689,2,1,1,1,-1,0,4
1,1.2635,1,2,-1,1,1,-0.332,4
1,0.76341,1,1,1,1,-1,0.332,4
1,1.73,1,1,1,1,-1,0,4
1,0.49671,2,2,1,-1,1,-0.332,4
1,1.145,2,2,-1,1,1,0,4
1,0.59665,1,1,1,1,-1,0,4
1,0.59645,1,2,1,1,-1,0,4
1,0.36767,2,1,1,1,-1,0,4
1,0.69638,1,2,1,1,-1,-0.332,4
0,2.113,1,1,1,1,-1,0.332,4
1,1.0965,2,1,-1,-1,-1,0,4
1,0.62985,2,2,1,1,-1,0,4
1,1.5296,2,2,1,1,-1,0,4
0,1.1962,2,1,-1,-1,-1,-1,4
1,1.0127,2,2,1,1,-1,0,4
1,1.9278,2,2,1,1,-1,0,4
1,0.94597,1,1,-1,-1,-1,-0.332,4
1,0.46266,1,1,1,1,-1,0,4
1,0.69597,1,2,1,1,-1,0,4
1,1.8794,2,1,1,-1,1,0.668,4
1,0.89602,1,2,1,-1,1,0,4
1,0.66432,1,1,1,1,-1,-0.668,4
1,1.6979,2,2,1,1,-1,0,4
0,2.131,2,1,1,1,-1,0,4
1,0.93119,1,1,1,1,-1,0,4
1,0.53141,2,1,1,1,-1,0,4
1,1.098,1,1,1,-1,1,0,4
1,0.59803,1,1,1,1,-1,0,4
1,1.2645,1,2,-1,-1,-1,0.668,4
1,0.53103,1,1,1,-1,1,0,4
1,0.39795,2,1,1,-1,1,0,4
1,0.56445,1,1,-1,-1,-1,-1,4
1,0.6647,2,2,1,1,-1,-0.332,4
1,0.43098,2,1,1,1,-1,0,4
1,0.4647,2,2,-1,1,1,0,4
1,0.93127,1,1,1,-1,1,0,4
1,0.59775,2,1,1,-1,1,-0.332,4
1,0.63109,1,2,1,1,-1,-0.332,4
1,0.69787,1,1,1,-1,1,-0.332,4
1,0.49767,1,2,1,-1,1,0.332,4
1,0.39757,2,1,1,-1,1,1,4
1,0.46449,2,1,1,1,-1,0.332,4
1,0.365,1,1,1,-1,1,1,4
1,1.0978,1,1,1,-1,1,0.332,4
1,0.53126,2,2,1,1,-1,0,4
1,0.43138,2,1,1,-1,1,0,4
1,0.56436,2,1,1,-1,1,0.332,4
1,0.53123,2,1,1,1,-1,0.332,4
1,0.39749,1,1,1,1,-1,0.668,4
1,0.9645,1,2,1,1,-1,0,4
1,0.56467,2,2,1,1,-1,0.668,4
1,0.59794,1,1,1,-1,1,0.332,4
1,0.73122,2,2,1,-1,1,0,4
1,0.49806,1,2,1,-1,1,0,4
1,0.56444,1,1,1,-1,1,0.332,4
1,0.56455,2,2,1,1,-1,0,4
1,0.43115,1,1,1,1,-1,0,4
1,0.5311,2,1,1,1,-1,0,4
1,0.49804,1,1,1,1,-1,0,4
1,0.5313,2,2,-1,-1,-1,-1,4
1,1.198,1,2,1,-1,1,0,4
1,0.6648,2,1,1,1,-1,0,4
0,2.4315,2,2,1,-1,1,0,4
1,0.39758,1,1,1,1,-1,0,4
1,0.59783,2,1,1,-1,1,-0.332,4
1,0.83125,2,1,-1,-1,-1,-0.332,4
1,0.5646,1,2,-1,-1,-1,0,4
0,0.99807,1,1,1,1,-1,0,4
1,0.53132,2,1,1,1,-1,0,4
1,0.56449,2,2,-1,-1,-1,0,4
0,1.1645,1,1,-1,-1,-1,-0.332,4
1,0.49798,1,1,1,1,-1,0,4
1,0.53148,2,1,1,1,-1,0,4
0,0.59807,1,1,-1,-1,-1,0,4
1,0.46442,2,1,1,1,-1,1,4
1,0.43114,1,1,1,1,-1,0,4
1,0.44792,2,2,1,-1,1,0,4
1,1.1313,1,2,-1,-1,-1,-0.332,4
